scientific_name,longitude,latitude,gbif_id,locality,occurrence_status,individual_count,year,basis_of_record,institution_code
Brachyramphus marmoratus,-122.22213,37.17605,278150807,SCZ FBMP BIGB 1,PRESENT,5,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22213,37.17605,273096227,SCZ FBMP BIGB 1,PRESENT,5,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22213,37.17605,1412100470,SCZ FBMP BIGB 1,PRESENT,3,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22213,37.17605,1412098666,SCZ FBMP BIGB 1,PRESENT,3,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22945,37.17632,273112566,BBS 14-319 Stop 5,PRESENT,1,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22488,37.17673,278231096,Big Basin SP - Dool Trail lower segment,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.282555,37.17712,1182257329,SCZ FBMP CHAL 5,PRESENT,NA,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24109,37.17944,277749702,BBS 14-319 Stop 7,PRESENT,1,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24109,37.17944,272139715,BBS 14-319 Stop 7,PRESENT,6,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24109,37.17944,1412228352,BBS 14-319 Stop 7,PRESENT,2,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24109,37.17944,1412223215,BBS 14-319 Stop 7,PRESENT,1,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23379,37.18001,1412228317,BBS 14-319 Stop 6,PRESENT,2,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23771,37.17998,1412097582,SCZ FBMP GAZO 6,PRESENT,3,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23771,37.17998,1412097456,SCZ FBMP GAZO 6,PRESENT,3,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22506,37.18051,273108910,BBS 14-319 Stop 4,PRESENT,6,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.246216,37.183,579660322,SCZ FBMP GAZO 8,PRESENT,3,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.246216,37.183,579659556,SCZ FBMP GAZO 8,PRESENT,3,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.246216,37.183,1412101087,SCZ FBMP GAZO 8,PRESENT,4,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.246216,37.183,1412100934,SCZ FBMP GAZO 8,PRESENT,4,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21023,37.183556,3299625539,Big Basin Redwoods State Park - Sempervirens Creek,PRESENT,1,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24519,37.18413,824459703,BBS 14-319 Stop 8,PRESENT,2,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24519,37.18413,580983124,BBS 14-319 Stop 8,PRESENT,1,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24519,37.18413,278224274,BBS 14-319 Stop 8,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24519,37.18413,277985210,BBS 14-319 Stop 8,PRESENT,3,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24519,37.18413,277745227,BBS 14-319 Stop 8,PRESENT,2,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24519,37.18413,1412082145,BBS 14-319 Stop 8,PRESENT,1,2007,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24561,37.185726,273122062,SCZ FBMP GAZO 9,PRESENT,2,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24561,37.185726,273094152,SCZ FBMP GAZO 9,PRESENT,2,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33621,37.185616,580064918,Gazos Creek Road - 7,PRESENT,3,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24629,37.188972,278141852,SCZ FBMP GAZO 10,PRESENT,1,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24629,37.188972,273094153,SCZ FBMP GAZO 10,PRESENT,1,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24629,37.188972,1412098315,SCZ FBMP GAZO 10,PRESENT,1,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24629,37.188972,1412097976,SCZ FBMP GAZO 10,PRESENT,1,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24629,37.188972,1181559401,SCZ FBMP GAZO 10,PRESENT,NA,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24663,37.18962,277753948,BBS 14-319 Stop 9,PRESENT,1,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21857,37.1902,1412097999,SCZ FBMP NESC 4,PRESENT,3,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21857,37.1902,1412094277,SCZ FBMP NESC 4,PRESENT,3,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2185,37.19424,3662456100,Big Basin SP - 100 Acre Woods MAMU station,PRESENT,3,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2185,37.19424,277349341,Big Basin SP - 100 Acre Woods MAMU station,PRESENT,4,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2185,37.19424,1404609590,Big Basin SP - 100 Acre Woods MAMU station,PRESENT,6,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2185,37.19424,1404609535,Big Basin SP - 100 Acre Woods MAMU station,PRESENT,NA,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22546,37.195484,2744356118,Big Basin SP--Meteor Trail,PRESENT,15,2019,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.221234,37.195812,3124655823,NA,PRESENT,NA,2021,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.256308,37.196022,3343786610,NA,PRESENT,NA,2021,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.29618,37.19569,1177658675,Mountain Camp,PRESENT,25,2014,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.296396,37.196669,1898836640,NA,PRESENT,NA,2018,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.30892,37.1967,580935192,BBS 14-319 Stop 22,PRESENT,1,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24487,37.19821,1181548565,BBS 14-319 Stop 11,PRESENT,NA,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.293884,37.197655,1177621064,gazos creek mountain camp,PRESENT,4,2014,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29346,37.198048,3638740750,"5601 Gazos Creek Rd, Pescadero US-CA 37.19805, -122.29346",PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.294075,37.19827,1751771644,GMC,PRESENT,4,2016,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29414,37.198368,2167164215,Gazos Creek Mountain Camp--meadow,PRESENT,2,2018,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29429,37.198513,1177604794,End of Gazos Creek Rd.,PRESENT,6,2014,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2946,37.19904,2169119339,Gazos Creek Mountain Camp,PRESENT,3,2018,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29121,37.199818,976120134,Gazos Mountain Camp,PRESENT,2,2006,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29811,37.20028,1177615075,Marbled Murrelet view spot,PRESENT,2,2014,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,580083855,Gazos Creek North Fork - Ainsley 1,PRESENT,3,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,580083521,Gazos Creek North Fork - Ainsley 1,PRESENT,5,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,580080702,Gazos Creek North Fork - Ainsley 1,PRESENT,5,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,580080498,Gazos Creek North Fork - Ainsley 1,PRESENT,4,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,580059282,Gazos Creek North Fork - Ainsley 1,PRESENT,5,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,580022337,Gazos Creek North Fork - Ainsley 1,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,580021585,Gazos Creek North Fork - Ainsley 1,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,580019861,Gazos Creek North Fork - Ainsley 1,PRESENT,3,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,278226250,Gazos Creek North Fork - Ainsley 1,PRESENT,1,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,278167795,Gazos Creek North Fork - Ainsley 1,PRESENT,6,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,277310728,Gazos Creek North Fork - Ainsley 1,PRESENT,6,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,273115145,Gazos Creek North Fork - Ainsley 1,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,273094010,Gazos Creek North Fork - Ainsley 1,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29173,37.20116,272054176,Gazos Creek North Fork - Ainsley 1,PRESENT,7,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.291176,37.201927,580090848,Gazos Creek North Fork - Ainsley 2,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.291176,37.201927,580074995,Gazos Creek North Fork - Ainsley 2,PRESENT,1,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.291176,37.201927,278252626,Gazos Creek North Fork - Ainsley 2,PRESENT,3,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.291176,37.201927,278219688,Gazos Creek North Fork - Ainsley 2,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.291176,37.201927,278196960,Gazos Creek North Fork - Ainsley 2,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.291176,37.201927,278191975,Gazos Creek North Fork - Ainsley 2,PRESENT,1,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.291176,37.201927,272052264,Gazos Creek North Fork - Ainsley 2,PRESENT,6,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,969621546,Butano SP,PRESENT,4,1983,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,4235433547,Butano SP,PRESENT,14,1989,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3528961604,Butano SP,PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3294003371,Butano SP,PRESENT,NA,2016,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3283036680,Butano SP,PRESENT,NA,2000,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3283032779,Butano SP,PRESENT,NA,2017,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3281994462,Butano SP,PRESENT,1,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3272276898,Butano SP,PRESENT,1,2005,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3269063227,Butano SP,PRESENT,NA,2005,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3214650178,Butano SP,PRESENT,NA,2007,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3211388707,Butano SP,PRESENT,NA,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3205115007,Butano SP,PRESENT,NA,2015,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3204833498,Butano SP,PRESENT,NA,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3203536683,Butano SP,PRESENT,NA,2014,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,3199559720,Butano SP,PRESENT,NA,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,2233182858,Butano SP,PRESENT,1,2006,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,2189559402,Butano SP,PRESENT,4,2018,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,2189083703,Butano SP,PRESENT,4,2018,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,2185118482,Butano SP,PRESENT,1,2018,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,2081127628,Butano SP,PRESENT,7,2017,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,2081119143,Butano SP,PRESENT,7,2017,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,2068752547,Butano SP,PRESENT,7,2017,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,1412317918,Butano SP,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,129903906,Butano SP,PRESENT,1,2007,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33972,37.20178,1177931058,Butano SP,PRESENT,2,2014,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.29114,37.204353,272049775,Gazos Creek - Ainsley Property General,PRESENT,1,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.34924,37.20791,3577834315,Cloverdale Rd.,PRESENT,1,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.34924,37.20791,3292009966,Cloverdale Rd.,PRESENT,NA,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.34924,37.20791,3281338659,Cloverdale Rd.,PRESENT,1,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.34924,37.20791,3281055357,Cloverdale Rd.,PRESENT,NA,1998,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.34924,37.20791,3276248325,Cloverdale Rd.,PRESENT,NA,1998,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.34924,37.20791,3210172689,Cloverdale Rd.,PRESENT,NA,1999,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.308044,37.21085,1412054434,Butano SP,PRESENT,20,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.330536,37.211723,580974750,Butano SP - Ben Ries MAMU station,PRESENT,5,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.330536,37.211723,580967788,Butano SP - Ben Ries MAMU station,PRESENT,2,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.330536,37.211723,580924993,Butano SP - Ben Ries MAMU station,PRESENT,1,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.330536,37.211723,580924992,Butano SP - Ben Ries MAMU station,PRESENT,4,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.330536,37.211723,277273680,Butano SP - Ben Ries MAMU station,PRESENT,9,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.330536,37.211723,271151870,Butano SP - Ben Ries MAMU station,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.32038,37.212822,271153519,Butano SP - Owl LBC 6,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.325035,37.21348,272101908,Butano SP - Little Butano Creek Trail and Service Road,PRESENT,9,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.31866,37.21366,4181394982,Butano Service Rd,PRESENT,4,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.3182,37.21376,277278795,Butano SP - Little Butano Creek MAMU station,PRESENT,9,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.3182,37.21376,277268300,Butano SP - Little Butano Creek MAMU station,PRESENT,15,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.3182,37.21376,272049622,Butano SP - Little Butano Creek MAMU station,PRESENT,5,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.34669,37.214745,1790145394,Canyon Road,PRESENT,1,1977,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.33113,37.21546,277512940,Butano SP - Owl LBFR 5,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.32637,37.21748,277271994,Butano SP - Owl LBFR 4,PRESENT,1,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.347824,37.217583,2083620288,"Eden West Road, Pescadero",PRESENT,1,2017,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.347824,37.217583,2075215756,"Eden West Road, Pescadero",PRESENT,1,2017,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.347824,37.217583,1745949024,"Eden West Road, Pescadero",PRESENT,1,2016,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.32204,37.218742,271097360,Butano SP - Owl LBFR 3,PRESENT,1,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.32204,37.218742,271085276,Butano SP - Owl LBFR 3,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.31654,37.220078,272059464,Butano SP - Owl LBFR 2,PRESENT,1,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.31654,37.220078,271136167,Butano SP - Owl LBFR 2,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.31179,37.220917,272135275,Butano SP - Owl LBFR 0,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,579321111,Butano South Fork A4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,579320017,Butano South Fork A4,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,579319309,Butano South Fork A4,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,579319016,Butano South Fork A4,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,579314468,Butano South Fork A4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,579313529,Butano South Fork A4,PRESENT,2,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,579312480,Butano South Fork A4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,579311389,Butano South Fork A4,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,278259637,Butano South Fork A4,PRESENT,4,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,278254263,Butano South Fork A4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,278221382,Butano South Fork A4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,278196521,Butano South Fork A4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,278159608,Butano South Fork A4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,278132007,Butano South Fork A4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,278126403,Butano South Fork A4,PRESENT,1,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,277995156,Butano South Fork A4,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,273113277,Butano South Fork A4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,273107199,Butano South Fork A4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,273102505,Butano South Fork A4,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,273099938,Butano South Fork A4,PRESENT,4,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,273096073,Butano South Fork A4,PRESENT,3,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,272182670,Butano South Fork A4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,272174627,Butano South Fork A4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,272166472,Butano South Fork A4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,272146231,Butano South Fork A4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,272141285,Butano South Fork A4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.28174,37.22575,272136321,Butano South Fork A4,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24118,37.22705,579315417,Butano North Fork Redtree Properties NF1,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24118,37.22705,579312477,Butano North Fork Redtree Properties NF1,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24118,37.22705,579310318,Butano North Fork Redtree Properties NF1,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.24118,37.22705,579310144,Butano North Fork Redtree Properties NF1,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579320939,Butano South Fork C3,PRESENT,4,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579320915,Butano South Fork C3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579320805,Butano South Fork C3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579320191,Butano South Fork C3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579320102,Butano South Fork C3,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579319354,Butano South Fork C3,PRESENT,4,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579314677,Butano South Fork C3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579314560,Butano South Fork C3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579314552,Butano South Fork C3,PRESENT,1,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579313792,Butano South Fork C3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579313082,Butano South Fork C3,PRESENT,1,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579312249,Butano South Fork C3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579310909,Butano South Fork C3,PRESENT,2,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579309250,Butano South Fork C3,PRESENT,NA,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,579309145,Butano South Fork C3,PRESENT,1,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278253468,Butano South Fork C3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278235848,Butano South Fork C3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278235836,Butano South Fork C3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278220884,Butano South Fork C3,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278183420,Butano South Fork C3,PRESENT,3,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278183419,Butano South Fork C3,PRESENT,3,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278183418,Butano South Fork C3,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278154650,Butano South Fork C3,PRESENT,2,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278149755,Butano South Fork C3,PRESENT,9,1994,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278136620,Butano South Fork C3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278122236,Butano South Fork C3,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278122219,Butano South Fork C3,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,278001709,Butano South Fork C3,PRESENT,2,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,273114138,Butano South Fork C3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,273114137,Butano South Fork C3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,273114122,Butano South Fork C3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,272525918,Butano South Fork C3,PRESENT,NA,1993,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2932,37.226944,272183275,Butano South Fork C3,PRESENT,NA,1994,HUMAN_OBSERVATION,CLO
